,created_date,tweets,sentiment
201,2019-05-05,Warren Buffett feels worse missing Google Amazon,Negative
202,2019-05-05,RT @ YahooFinance : Highlight : Buffett : `` understand room adjacent Charlie conducting little insurgency campaign…,Negative
203,2019-05-05,Warren Buffett missing market 's hottest tech stocks,Negative
204,2019-05-05,RT @ YahooFinance : Highlight : Buffett would differently : `` would whole lot reading '' businesses `` try figu…,Positive
205,2019-05-05,"RT @ YahooFinance : Highlight : ownership gets distributed , Berkshire vulnerable activist investors ? `` 's gon na h…",Negative
206,2019-05-05,America exports incredible amount weapons :,Positive
207,2019-05-05,"RT @ YahooFinance : Highlight : `` right strategy great mass humanity specialize , '' Munger says . `` Nobody wants go do…",Positive
208,2019-05-05,"UK 's May presses Labour reach Brexit deal , leaks jeopardize talks",Neutral
209,2019-05-05,"RT @ YahooFinance : Highlight : `` women really key behind companies , ’ never heard stories , ” says 'Alp…",Negative
210,2019-05-05,RT @ YahooFinance : Highlight : @ RockefellerFdn Managing Director Saadia Madsbjerg state socially responsible investing :,Positive
211,2019-05-05,"RT @ YahooFinance : Highlight : `` Democrats really able popularize grassroots funding , '' @ kristinreports says Democratic…",Positive
212,2019-05-05,"RT @ YahooFinance : Highlight : `` [ ] European economy driven emerging markets anything else , '' @ OppFunds CIO @ KrishnaMemani s…",Neutral
213,2019-05-05,Hong Kong world 's expensive place buy home .,Negative
214,2019-05-05,"RT @ YahooFinance : Highlight : `` [ 's ] secular trend long-term growth gaming , people under age 30 viewing legiti…",Neutral
215,2019-05-05,"RT @ YahooFinance : Highlight : @ kristinreports finds `` baffling '' Trump calling 1 % cut interest rates , `` especially he…",Neutral
216,2019-05-05,"RT @ YahooFinance : Highlight : “ low rates , ’ seen lot overbuilding and… people need realize ’ going…",Neutral
217,2019-05-05,"RT @ YahooFinance : Highlight : movie industry , “ ’ less quantity and… blockbusters , ” says @ IMAX ’ Richard Gelfond . “ lot of…",Negative
218,2019-05-05,RT @ YahooFinance : Highlight : @ jaymaxkatz likes financials : “ ’ looking discount market nearly 500 basis points…,Positive
219,2019-05-05,"RT @ YahooFinance : Highlight : President Trump “ every right say ’ saying , ” says @ ScottMinerd . comment Fed “ h…",Positive
220,2019-05-05,child robot talks cries like real patient .,Positive
221,2019-05-05,RT @ YahooFinance : Highlight : @ AlbionFinGrp ’ Jason Ware $ GOOGL threat increased regulation : “ reality data privacy…,Neutral
222,2019-05-05,RT @ YahooFinance : Highlight : “ personally ’ explain children taking money company ’ believe product that…,Neutral
223,2019-05-05,"RT @ YahooFinance : Highlight : `` constructive meeting , '' @ SenSchumer said press conference meeting President Trum…",Neutral
224,2019-05-05,"RT @ YahooFinance : Highlight : `` look issues instead horserace , '' says 'Savage News ' author @ JessicaYellin Biden so…",Neutral
225,2019-05-05,"RT @ YahooFinance : Highlight : “ feel like theme revenue doubled losses doubled , ” says @ heidi_chung WeWork confi…",Neutral
226,2019-05-05,"RT @ YahooFinance : Highlight : “ ’ money raised right internet-related IPOs height dot com bubble , ” s…",Positive
227,2019-05-05,"RT @ YahooFinance : Highlight : “ think FAANG dead , ” says @ BullandBaird . “ ’ think FAANG needed market make new all-ti…",Negative
228,2019-05-05,Huawei Chinese phone manufacturer . Huawei pose real threats U.S. national security . Yaho…,Positive
